firstLetter: A, brandCode: 33, brandName: 奥迪, brandSeries: 一汽-大众奥迪, seriesCode: 5240, seriesName: 奥迪Q2L e-tron
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 5457, seriesName: 北斗星快闪
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 4689, seriesName: 昌河北斗星
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 4506, seriesName: 北汽昌河A6
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 3922, seriesName: 北汽昌河Q25
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 3980, seriesName: 北汽昌河Q35
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 4599, seriesName: 北汽昌河Q7
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 4208, seriesName: 北汽昌河M70
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 3640, seriesName: 北汽昌河M50
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 4141, seriesName: 福瑞达K21
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 4142, seriesName: 福瑞达K22
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 4409, seriesName: 北斗星E
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 76, seriesName: 爱迪尔
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 2478, seriesName: 福瑞达
firstLetter: B, brandCode: 79, brandName: 北汽昌河, brandSeries: 北汽昌河, seriesCode: 3058, seriesName: 福运
firstLetter: B, brandCode: 387, brandName: 比德文汽车, brandSeries: 比德文汽车, seriesCode: 5408, seriesName: 比德文E3
firstLetter: B, brandCode: 301, brandName: 北汽道达, brandSeries: 北汽瑞丽, seriesCode: 4511, seriesName: 道达V8
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 4009, seriesName: 北汽威旺S50
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 4154, seriesName: 北汽威旺M50F
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 4553, seriesName: 北汽威旺M60
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 2482, seriesName: 北汽威旺306
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 3191, seriesName: 北汽威旺M20
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 3916, seriesName: 北汽威旺M30
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 3231, seriesName: 北汽威旺307
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 4492, seriesName: 北汽威旺BQ5
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 2943, seriesName: 北汽威旺205
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 4061, seriesName: 北汽威旺M35
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车, seriesCode: 3428, seriesName: 北汽威旺T205-D
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北京汽车制造厂, seriesCode: 3712, seriesName: 北汽007
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北汽新能源, seriesCode: 4812, seriesName: 北汽威旺407EV
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北汽新能源, seriesCode: 4016, seriesName: 北汽威旺307EV
firstLetter: B, brandCode: 143, brandName: 北汽威旺, brandSeries: 北汽新能源, seriesCode: 4017, seriesName: 北汽威旺608EV
firstLetter: B, brandCode: 271, brandName: 比速汽车, brandSeries: 比速汽车, seriesCode: 4164, seriesName: 比速T3
firstLetter: B, brandCode: 271, brandName: 比速汽车, brandSeries: 比速汽车, seriesCode: 4298, seriesName: 比速T5
firstLetter: B, brandCode: 271, brandName: 比速汽车, brandSeries: 比速汽车, seriesCode: 4173, seriesName: 比速M3
firstLetter: B, brandCode: 271, brandName: 比速汽车, brandSeries: 比速汽车, seriesCode: 4786, seriesName: 比速T Concept
firstLetter: B, brandCode: 271, brandName: 比速汽车, brandSeries: 比速汽车, seriesCode: 4666, seriesName: 比速T7
firstLetter: B, brandCode: 180, brandName: BAC, brandSeries: BAC, seriesCode: 3046, seriesName: Mono
firstLetter: B, brandCode: 390, brandName: Bollinger Motors, brandSeries: Bollinger Motors, seriesCode: 5453, seriesName: Bollinger B1
firstLetter: B, brandCode: 390, brandName: Bollinger Motors, brandSeries: Bollinger Motors, seriesCode: 5454, seriesName: Bollinger B2
firstLetter: B, brandCode: 302, brandName: 拜腾, brandSeries: 拜腾, seriesCode: 5050, seriesName: BYTON K-Byte
firstLetter: B, brandCode: 302, brandName: 拜腾, brandSeries: 拜腾, seriesCode: 4664, seriesName: BYTON M-Byte
firstLetter: B, brandCode: 305, brandName: 宝腾, brandSeries: 宝腾汽车, seriesCode: 4941, seriesName: 宝腾X70
firstLetter: B, brandCode: 172, brandName: 保斐利, brandSeries: 保斐利, seriesCode: 2910, seriesName: La JOYA
firstLetter: B, brandCode: 333, brandName: 北京清行, brandSeries: 北京清行, seriesCode: 4861, seriesName: 清行400
firstLetter: B, brandCode: 257, brandName: 宾尼法利纳, brandSeries: 宾尼法利纳, seriesCode: 5152, seriesName: Battista
firstLetter: B, brandCode: 257, brandName: 宾尼法利纳, brandSeries: 宾尼法利纳, seriesCode: 4057, seriesName: H2 Speed
firstLetter: B, brandCode: 362, brandName: 博郡汽车, brandSeries: 博郡汽车, seriesCode: 5154, seriesName: 博郡iV6
firstLetter: B, brandCode: 362, brandName: 博郡汽车, brandSeries: 博郡汽车, seriesCode: 5227, seriesName: 博郡iV7
firstLetter: B, brandCode: 37, brandName: 布加迪, brandSeries: 布加迪, seriesCode: 5400, seriesName: Centodieci
firstLetter: B, brandCode: 37, brandName: 布加迪, brandSeries: 布加迪, seriesCode: 3889, seriesName: Chiron
firstLetter: B, brandCode: 37, brandName: 布加迪, brandSeries: 布加迪, seriesCode: 4910, seriesName: Divo
firstLetter: B, brandCode: 37, brandName: 布加迪, brandSeries: 布加迪, seriesCode: 5157, seriesName: La Voiture Noire
firstLetter: B, brandCode: 37, brandName: 布加迪, brandSeries: 布加迪, seriesCode: 3919, seriesName: 布加迪Vision GT
firstLetter: B, brandCode: 37, brandName: 布加迪, brandSeries: 布加迪, seriesCode: 390, seriesName: 威航
firstLetter: B, brandCode: 37, brandName: 布加迪, brandSeries: 布加迪, seriesCode: 920, seriesName: Galibier
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 5461, seriesName: 锐程CC
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 3217, seriesName: 奔奔
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4380, seriesName: 奔奔EV
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 705, seriesName: 悦翔
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2429, seriesName: 逸动
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4588, seriesName: 逸动DT
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4981, seriesName: 逸动ET
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4913, seriesName: 逸动XT
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4343, seriesName: 逸动新能源
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2785, seriesName: 睿骋
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 3811, seriesName: 睿骋CC
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 3924, seriesName: 长安CS15
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4445, seriesName: 长安CS15EV
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2778, seriesName: 长安CS35
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4976, seriesName: 长安CS35 PLUS
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4269, seriesName: 长安CS55
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 3204, seriesName: 长安CS75
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4741, seriesName: 长安CS75 PHEV
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 5179, seriesName: 长安CS75 PLUS
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4885, seriesName: 长安CS85 COUPE
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 3121, seriesName: 长安CS95
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4242, seriesName: 凌轩
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2567, seriesName: 悦翔V3
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2965, seriesName: CINTURX
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 3120, seriesName: 长安E30
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4390, seriesName: 极流
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 5397, seriesName: E-Rock
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 5380, seriesName: 长安CS55新能源
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 4391, seriesName: 御岳
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2316, seriesName: 长安VOSS
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 484, seriesName: 奔奔i
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2046, seriesName: 奔奔LOVE
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2045, seriesName: 奔奔MINI
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2119, seriesName: 长安CX20
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 2788, seriesName: 悦翔V5
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 1008, seriesName: 长安CX30
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 619, seriesName: 长安V802
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 3422, seriesName: 悦翔V7
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 590, seriesName: 志翔
firstLetter: C, brandCode: 76, brandName: 长安, brandSeries: 长安汽车, seriesCode: 520, seriesName: 杰勋
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 5219, seriesName: 长安欧尚X7
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 5002, seriesName: 尼欧Ⅱ
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4499, seriesName: 欧力威EV
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 5281, seriesName: 长安欧尚科赛3
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 5367, seriesName: 长安欧尚科赛5
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4517, seriesName: 长安欧尚X70A
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 3893, seriesName: 长安欧尚CX70
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4660, seriesName: 长安欧尚科赛
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 3783, seriesName: 长安欧尚A600
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4698, seriesName: 长安欧尚A600EV
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4376, seriesName: 长安欧尚A800
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4886, seriesName: 长安欧尚科尚
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4978, seriesName: 欧尚长行
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 3685, seriesName: 长安之星9
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 2566, seriesName: 欧诺S
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 3155, seriesName: 长安星卡
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 5247, seriesName: 欧尚E01
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 4829, seriesName: OSHAN
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 2954, seriesName: 欧力威
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 2504, seriesName: 长安星光
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 2600, seriesName: 长安之星
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 2605, seriesName: 长安之星2
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 3526, seriesName: 长安之星3
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 3514, seriesName: 长安之星7
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 2604, seriesName: 长安之星S460
firstLetter: C, brandCode: 163, brandName: 长安欧尚, brandSeries: 长安汽车, seriesCode: 2505, seriesName: 金牛星
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 5420, seriesName: 风骏7EV
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 4341, seriesName: 长城C30新能源
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2462, seriesName: 风骏5
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 3101, seriesName: 风骏6
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 4889, seriesName: 风骏7
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 5202, seriesName: 炮
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2121, seriesName: 长城C70
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2459, seriesName: 风骏3
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 5241, seriesName: 炮新能源
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 491, seriesName: 长城精灵
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2122, seriesName: 长城C20R
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2001, seriesName: 长城M2
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 493, seriesName: 酷熊
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 624, seriesName: 凌傲
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 492, seriesName: 炫丽
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2090, seriesName: 长城C30
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2120, seriesName: 长城C50
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 535, seriesName: 长城M1
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2304, seriesName: 长城M4
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 6, seriesName: 赛弗
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 979, seriesName: 赛骏
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 552, seriesName: 赛影
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2200, seriesName: 长城V80
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 536, seriesName: 嘉誉
firstLetter: C, brandCode: 77, brandName: 长城, brandSeries: 长城汽车, seriesCode: 2653, seriesName: 金迪尔
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 5066, seriesName: 长安凯程F70
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 5343, seriesName: 睿行ES30
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 4132, seriesName: 睿行S50
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 4292, seriesName: 睿行S50T
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 5218, seriesName: 睿行M60
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 5418, seriesName: 长安星卡C系
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 5419, seriesName: 长安星卡L1
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 5074, seriesName: 神骐T10
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 2923, seriesName: 神骐T20
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 4892, seriesName: 睿行EM80
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 4372, seriesName: 睿行M70
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 3227, seriesName: 睿行M80
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 4011, seriesName: 睿行M90
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 4012, seriesName: 神骐F30
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 2606, seriesName: 长安星光4500
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 3091, seriesName: 尊行
firstLetter: C, brandCode: 294, brandName: 长安轻型车, brandSeries: 长安轻型车, seriesCode: 4013, seriesName: 神骐F50
firstLetter: C, brandCode: 299, brandName: 长安跨越, brandSeries: 长安跨越, seriesCode: 4181, seriesName: 长安V3
firstLetter: C, brandCode: 299, brandName: 长安跨越, brandSeries: 长安跨越, seriesCode: 3311, seriesName: 长安V5
firstLetter: C, brandCode: 299, brandName: 长安跨越, brandSeries: 长安跨越, seriesCode: 4319, seriesName: 跨越王
firstLetter: C, brandCode: 299, brandName: 长安跨越, brandSeries: 长安跨越, seriesCode: 4182, seriesName: 新豹MINI
firstLetter: C, brandCode: 299, brandName: 长安跨越, brandSeries: 长安跨越, seriesCode: 5143, seriesName: 新豹T3
firstLetter: C, brandCode: 196, brandName: 成功汽车, brandSeries: 成功汽车, seriesCode: 5181, seriesName: 成功BEV6
firstLetter: C, brandCode: 196, brandName: 成功汽车, brandSeries: 成功汽车, seriesCode: 3504, seriesName: 成功V1
firstLetter: C, brandCode: 196, brandName: 成功汽车, brandSeries: 成功汽车, seriesCode: 3505, seriesName: 成功V2
firstLetter: C, brandCode: 196, brandName: 成功汽车, brandSeries: 成功汽车, seriesCode: 3508, seriesName: 成功X1
firstLetter: C, brandCode: 196, brandName: 成功汽车, brandSeries: 成功汽车, seriesCode: 3875, seriesName: 成功S10
firstLetter: C, brandCode: 196, brandName: 成功汽车, brandSeries: 成功汽车, seriesCode: 3330, seriesName: 劲驰X1
firstLetter: C, brandCode: 389, brandName: Canoo, brandSeries: Canoo, seriesCode: 5451, seriesName: Canoo EV
firstLetter: C, brandCode: 189, brandName: Caterham, brandSeries: Caterham, seriesCode: 3218, seriesName: AeroSeven
firstLetter: C, brandCode: 189, brandName: Caterham, brandSeries: Caterham, seriesCode: 4008, seriesName: Seven
firstLetter: C, brandCode: 189, brandName: Caterham, brandSeries: Caterham, seriesCode: 3327, seriesName: Zenos E10
firstLetter: C, brandCode: 171, brandName: Conquest, brandSeries: Conquest, seriesCode: 2881, seriesName: Knight XV
firstLetter: C, brandCode: 321, brandName: Corbellati, brandSeries: Corbellati, seriesCode: 4706, seriesName: Missile
firstLetter: C, brandCode: 322, brandName: Cupra, brandSeries: 西雅特, seriesCode: 4711, seriesName: e-Racer
firstLetter: C, brandCode: 322, brandName: Cupra, brandSeries: 西雅特, seriesCode: 4707, seriesName: Cupra Ateca
firstLetter: C, brandCode: 322, brandName: Cupra, brandSeries: 西雅特, seriesCode: 5132, seriesName: Formentor
firstLetter: C, brandCode: 322, brandName: Cupra, brandSeries: 西雅特, seriesCode: 5410, seriesName: Tavascan
firstLetter: C, brandCode: 293, brandName: 昶洧, brandSeries: 昶洧, seriesCode: 4549, seriesName: 昶洧TP-01
firstLetter: C, brandCode: 293, brandName: 昶洧, brandSeries: 昶洧, seriesCode: 4466, seriesName: thunder power
firstLetter: C, brandCode: 293, brandName: 昶洧, brandSeries: 昶洧, seriesCode: 4550, seriesName: 昶洧 SUV
firstLetter: C, brandCode: 266, brandName: 车和家, brandSeries: 车和家, seriesCode: 4128, seriesName: 车和家SEV
firstLetter: C, brandCode: 328, brandName: 刺猬汽车, brandSeries: 刺猬汽车, seriesCode: 4778, seriesName: 思迈尔
firstLetter: C, brandCode: 264, brandName: 长江EV, brandSeries: 长江汽车, seriesCode: 4093, seriesName: 逸酷
firstLetter: C, brandCode: 264, brandName: 长江EV, brandSeries: 长江汽车, seriesCode: 4450, seriesName: 奕阁
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 145, seriesName: Polo
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 2922, seriesName: 桑塔纳
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 614, seriesName: 朗逸
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 5190, seriesName: 朗逸纯电
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 3457, seriesName: 凌渡
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 528, seriesName: 帕萨特
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4904, seriesName: 帕萨特新能源
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4045, seriesName: 辉昂
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4993, seriesName: T-Cross途铠
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 874, seriesName: 途观
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4745, seriesName: 途岳
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4274, seriesName: 途观L
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4746, seriesName: 途观L新能源
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4232, seriesName: 途昂
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 5239, seriesName: 途昂X
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 333, seriesName: 途安
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 4430, seriesName: 辉昂新能源
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 5445, seriesName: Viloran
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 144, seriesName: 高尔
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 3103, seriesName: 朗行
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 3197, seriesName: 朗境
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 826, seriesName: Passat领驭
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 149, seriesName: 桑塔纳经典
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 上汽大众, seriesCode: 207, seriesName: 桑塔纳志俊
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 5094, seriesName: 宝来·纯电
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 5040, seriesName: 高尔夫·纯电
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 633, seriesName: 宝来
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 871, seriesName: 高尔夫
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 442, seriesName: 速腾
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 4204, seriesName: C-TREK蔚领
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 3964, seriesName: 高尔夫·嘉旅
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 496, seriesName: 迈腾
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 905, seriesName: 一汽-大众CC
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 4674, seriesName: T-ROC探歌
firstLetter: D, brandCode: 1, brandName: 大众, brandSeries: 一汽-大众, seriesCode: 4744, seriesName: 探岳
